PlayerId;TeamId;FranchiseId;First Name;Last Name;Nick Name;Height;Weight;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired;Hand;Rookie
1443;23;23;Aubrey;Webster;;69;168;1962-9-25;Kenora;ON;Canada;;;0;Right;0
1444;186;186;Chick;Webster;;71;161;1957-11-3;Toronto;ON;Canada;;;0;Left;0
1445;305;305;Kevin;Weekes;;74;216;1954-4-4;Toronto;ON;Canada;Barbados;;0;Left;0
1446;218;14;Cy;Wentworth;Cyclone;71;174;1954-1-24;Grimsby;ON;Canada;;;0;Right;0
1447;237;237;Pat;Westrum;;71;185;1961-3-3;Minneapolis;MN;The United States;;;0;Left;0
1448;186;186;Steve;West;;68;165;1959-3-20;Peterborough;ON;Canada;;;0;Left;0
1449;163;163;Bob;Whitelaw;;71;185;1956-10-5;Bradford;ENG;Canada;England;;0;Left;0
1450;186;186;Moe;White;;71;179;1955-7-28;Montreal;QC;Canada;;;0;Left;0
1452;163;163;Barry;Wilcox;;73;190;1948-4-23;New Westminster;BC;Canada;;;0;Left;0
1453;292;292;Jim;Wiley;;74;200;1959-4-28;Sault Ste. Marie;ON;Canada;;;0;Left;0
1454;291;291;Barry;Wilkins;;72;190;1954-2-28;Toronto;ON;Canada;;;0;Left;0
1455;186;186;Rod;Willard;;72;190;1961-5-1;Temiskaming Shores;ON;Canada;;;0;Left;0
1456;21;21;Tiger;Williams;;71;190;1954-2-3;Weyburn;SK;Canada;;;0;Left;0
1457;8;8;Tommy;Williams;The Bomber;71;181;1954-4-17;Duluth;MN;The United States;;;0;Right;0
1458;168;168;Clarke;Wilm;;72;202;1953-10-24;Eston;SK;Canada;;;0;Left;0
1459;186;186;Bob;Wilson;;69;165;1953-2-18;Sudbury;ON;Canada;;;0;Left;0
1460;186;186;Carey;Wilson;;74;195;1954-5-19;Winnipeg;MB;Canada;;;0;Right;0
1461;19;19;Doug;Wilson;;73;187;1962-7-5;Ottawa;ON;Canada;;;0;Left;0
1462;237;3;Dunc;Wilson;;71;175;1956-3-22;Toronto;ON;Canada;;;0;Left;0
1463;295;295;Gord;Wilson;;73;185;1962-8-13;Thunder Bay;ON;Canada;;;0;Left;0
1464;301;301;Hub;Wilson;;70;181;1959-5-13;Iroquois;ON;Canada;;;0;Left;0
1466;20;20;Ron;Wilson;;71;174;1954-5-28;Windsor;ON;Canada;;;0;Right;0
1467;17;17;Eddie;Wiseman;;67;160;1959-12-28;Longueuil;QC;Canada;;;0;Right;0
1468;303;303;Brendan;Witt;;74;223;1954-2-20;Humboldt;SK;Canada;;;0;Left;0
1469;186;186;Craig;Wolanin;;76;215;1953-7-27;Grosse Pointe;MI;The United States;;;0;Left;0
1470;218;218;Bennett;Wolf;;75;205;1962-10-23;Kitchener;ON;Canada;;;0;Right;0
1471;293;293;Dody;Wood;;72;200;1958-3-18;Chetwynd;BC;Canada;;;0;Left;0
1472;285;285;Randy;Wood;;72;196;1953-10-12;Princeton;NJ;The United States;;;0;Left;0
1473;186;186;Bob;Wood;;73;185;1956-7-9;Lethbridge;AB;Canada;;;0;Left;0
1474;218;14;Wayne;Wood;;73;194;1958-6-5;Toronto;ON;Canada;;;0;Left;0
1475;186;186;Mark;Wotton;;73;195;1948-11-16;Foxwarren;MB;Canada;;;0;Left;0
1476;19;19;Ken;Wregget;;73;205;1956-3-25;Brandon;MB;Canada;;;0;Left;0
1477;16;16;Larry;Wright;;74;181;1962-10-8;Regina;SK;Canada;;;0;Left;0
1478;284;284;Duane;Wylie;;69;174;1953-11-10;Spokane;WA;The United States;;;0;Left;0
1479;285;285;Ken;Yaremchuk;;71;185;1954-1-1;Edmonton;AB;Canada;;;0;Right;0
1480;157;157;Alexei;Yegorov;;71;185;1953-5-21;St. Petersburg;SAI;Russia;;;0;Left;0
1481;189;189;Vitali;Yeremeyev;;72;203;1960-9-23;Ust-Kamenogorsk;SIG;Kazakhstan;;;0;Left;0
1482;278;278;Scott;Young;;73;201;1956-10-1;Clinton;MA;The United States;;;0;Right;0
1484;186;186;Miles;Zaharko;;73;209;1954-4-30;Mannville;AB;Canada;;;0;Left;0
1485;3;3;Rob;Zamuner;;75;205;1961-9-17;Oakville;ON;Canada;;;0;Left;0
1486;20;20;Richard;Zednik;;72;200;1955-1-6;Banska Bystrica;BAN;Czech Republic;;;0;Left;0
1488;186;186;Wayne;Zuk;;68;160;1961-10-29;Prince Albert;SK;Canada;;;0;Right;0
1489;186;186;Krys;Barch;;74;225;1954-3-26;Guelph;ON;Canada;;;0;Left;0
1490;166;166;Raitis;Ivanans;;78;240;1955-1-3;Riga;RIG;Latvia;;;0;Left;0
1491;10;10;Vinny;Prospal;;74;198;1961-2-17;Ceské Budejovice;JIH;Czech Republic;;;0;Left;0
1492;186;186;Jason;Gregoire;;73;196;1962-2-24;Winnipeg;MB;Canada;;;0;Left;0
1493;186;186;Jarod;Palmer;;73;201;1954-2-10;Fridley;MN;The United States;;;0;Right;0
1494;186;186;Harry;Young;;76;225;1958-11-12;Windsor;ON;Canada;;;0;Left;0
1495;186;186;Patrick;Daly;;73;180;1960-6-9;Victoria;MN;The United States;;;0;Left;0
1496;295;295;Mike;Martin;;74;205;1961-10-27;Stratford;ON;Canada;;;0;Right;0
1497;186;186;Dale;Clarke;;74;190;1957-3-23;Sarnia;ON;Canada;;;0;Right;0
1498;12;12;Vesa;Toskala;;70;194;1959-5-20;Kangasala;PIR;Finland;;;0;Left;0
-1;157;157;Dmitry;Kuzmin;;70;204;1966-5-4;Saransk;MOR;Russia;;;0;Left;0
1500;156;156;Juha;Alén;;75;218;1962-10-25;Tampere;PIR;Finland;;;0;Left;0
1501;167;167;Drew;Fata;;73;214;1956-7-28;Sault Ste. Marie;ON;Canada;Italy;;0;Left;0
1502;155;155;Jonas;Elofsson;;72;203;1957-1-31;Ulricehamn;VäS;Sweden;;;0;Left;0
1503;168;168;Tore;Vikingstad;;76;207;1957-10-8;Trondheim;SøR;Norway;;;0;Left;0
1504;282;282;Ville;Nieminen;Nemo;72;207;1954-4-6;Tampere;PIR;Finland;;;0;Left;0
1505;301;301;Tom;Koivisto;;70;181;1961-5-4;Turku;SOU;Finland;;;0;Right;0
1506;157;157;Vladislav;Bulyin;;72;220;1962-5-18;Penza;PEN;Russia;;;0;Left;0
1507;157;157;Igor;Knyazev;;72;194;1961-1-27;Elektrostal;MOS;Russia;;;0;Left;0
1508;157;157;Viktor;Uchevatov;;76;225;1962-2-10;Angarsk;IRK;Russia;;;0;Left;0
1509;155;155;Christer;Abrahamsson;;74;175;1947-4-12;Umeå;VäS;Sweden;;;0;Left;0
1510;186;186;Wayne;Davison;;72;170;1961-1-1;Georgetown;ON;Canada;;;0;Left;0
1511;156;156;Tero;Määttä;;74;247;1949-1-2;Vantaa;UUS;Finland;;;0;Left;0
1512;186;186;Joe;Starke;;68;165;1961-5-12;Toronto;ON;Canada;;;0;Left;0
1513;186;186;Rick;Pagnutti;Pags;73;185;1954-11-14;Sudbury;ON;Canada;;;0;Right;0
1514;186;186;Jake;Milford;;69;198;1960-7-29;Charlottetown;PE;Canada;;;0;Left;0
1515;157;157;Dmitri;Kirilenko;;71;196;1960-8-4;Moscow;MOS;Russia;;;0;Left;0
1516;162;162;Kelly;Greenbank;;72;185;1948-11-17;Wawota;SK;Austria;Canada;;0;Right;0
1517;186;186;Craig;Crawford;;72;185;1959-1-31;Moncton;NB;Canada;;;0;Right;0
1518;186;186;Doug;Young;;75;201;1955-12-4;Chatham-Kent;ON;Canada;;;0;Left;0
1519;186;186;Gary;Gill;;68;175;1959-11-28;Montreal;QC;Canada;;;0;Left;0
1520;164;164;Dave;Miglia;;71;198;1959-10-18;Montreal;QC;Canada;;;0;Left;0
1521;286;286;Brad;Anderson;;72;181;1956-8-31;Regina;SK;Canada;;;0;Left;0
1522;188;188;Paul;Jensen;;71;181;1955-5-1;Minneapolis;MN;The United States;;;0;Left;0
1523;3;3;Ossi;Väänänen;American Ozzy;75;213;1958-8-18;Vantaa;UUS;Finland;;;0;Left;0
1524;155;155;Jonas;Frögren;;74;220;1954-8-28;Ludvika;DAL;Sweden;;;0;Left;0
1525;157;157;Alexei;Vasilyev;;73;207;1953-9-1;Yaroslavl;YAR;Russia;;;0;Left;0
1526;20;20;David;Aebischer;;73;187;1954-2-7;Fribourg;FR;Switzerland;;;0;Left;0
1527;9;9;Francis;Bouillon;;68;201;1954-10-17;New York;NY;Canada;The United States;;0;Left;0
1528;21;21;Chris;Phillips;;75;217;1954-3-9;Calgary;AB;Canada;;;0;Left;0
1529;10;10;Tomáš;Kaberle;;73;212;1954-3-2;Rakovník;STR;Czech Republic;;;0;Left;0
1530;282;282;Arron;Asham;;71;210;1960-4-13;Portage la Prairie;MB;Canada;;;0;Right;0
1532;216;10;Josh;Harding;;74;194;1958-6-18;Regina;SK;Canada;;;0;Right;0
1533;0;0;Jordan;Leopold;;73;206;1962-8-3;Golden Valley;MN;The United States;;;0;Left;0
1534;158;158;Vojtech;Mozík;;75;198;1952-12-26;Prague;PRA;Czech Republic;;;0;Right;0
1535;24;24;Sergei;Tolchinsky;;69;165;1962-2-3;Moscow;MOS;Russia;;;0;Right;1
1536;292;292;Nikita;Soshnikov;;71;181;1956-10-14;Nizhny Tagil;SVE;Russia;;;0;Left;0
1537;10;10;Derek;Ryan;;71;185;1953-12-29;Spokane;WA;The United States;;;0;Right;0
1538;186;186;Ron;Dussiame;;70;194;1954-7-4;Sudbury;ON;Canada;;;0;Right;0
1539;186;186;George;Surmay;;70;170;1962-8-27;Winnipeg;MB;Canada;;;0;Left;0
1540;296;296;Andy;Culligan;;72;190;1962-11-22;Toronto;ON;Canada;;;0;Left;0
1541;186;186;Frank;Vejprava;;70;160;1961-5-30;Blairmore;AB;Canada;;;0;Right;0
1542;172;172;Pete;Mitchell;;68;154;1962-3-6;Edinburgh;SCO;Canada;Scotland;;0;Right;0
1543;186;186;Julian;Sawchuk;;73;201;1948-11-15;Calgary;AB;Canada;;;0;Right;0
1544;186;186;Charles;Deildal;;70;160;1949-5-8;Glenboro;MB;Canada;;;0;Right;0
1545;284;284;Drake;Caggiula;;70;185;1954-6-20;Whitby;ON;Canada;;;0;Left;0
1546;222;5;Justin;Dowling;;70;185;1960-10-1;Calgary;AB;Canada;;;0;Left;0
-1;154;154;Valentin;Schmitt;;66;157;1966-9-7;Dortmund;NOR;Germany;;;0;Right;0
1548;285;285;Nick;Lappin;;73;174;1953-11-1;Geneva;IL;The United States;;;0;Right;0
1549;295;295;Griffen;Molino;;72;185;1961-1-21;Trenton;MI;The United States;;;0;Right;0
1550;164;164;Søren;True;;74;207;1954-2-9;Aarhus;ARH;Denmark;;;0;Left;0
1551;233;233;Art;Rutland;;70;187;1960-5-30;Wawa;ON;Canada;;;0;Left;0
1552;186;186;Lorne;Molleken;;73;190;1956-6-11;Regina;SK;Canada;;;0;Left;0
1553;186;186;Bill;Dowd;;74;194;1956-4-17;Hamilton;ON;Canada;;;0;Right;0
1554;186;186;Cal;Roadhouse;;72;209;1959-4-29;Lethbridge;AB;Canada;;;0;Right;0
1555;186;186;Gord;Garbutt;;68;165;1958-11-7;Oakville;ON;Canada;;;0;Left;0
1556;17;17;Gord;Stafford;;70;181;1961-10-10;Banff;AB;Canada;;;0;Left;0
1557;23;23;Travis;Boyd;;72;192;1962-9-14;Edina;MN;The United States;;;0;Right;0
1558;300;300;Oscar;Fantenberg;;72;216;1954-10-7;Ljungby;KRO;Sweden;;;0;Left;0
1559;158;158;Jan;Rutta;;75;201;1955-7-29;Písek;JIH;Czech Republic;;;0;Right;0
-1;154;154;Jochen;Renz;;68;175;1966-1-7;Essen;NOR;Germany;;;0;Left;0
1561;297;297;Andreas;Johnsson;;70;194;1954-11-21;Gävle;GäV;Sweden;;;0;Left;0
1562;233;233;Andrew;Crescenzi;;77;207;1953-7-29;Thornhill;ON;Canada;;;0;Left;0
1563;154;154;Dakota;Mermis;;72;194;1947-1-5;Alton;IL;The United States;;;0;Left;0
1564;290;290;Dillon;Heatherington;;76;216;1956-5-9;Calgary;AB;Canada;;;0;Left;0
1565;305;305;Andy;Welinski;;73;205;1954-4-27;Duluth;MN;The United States;;;0;Right;0
1566;5;5;Jake;DeBrusk;;72;196;1962-10-17;Richmond Hill;ON;Canada;;;0;Left;0
1567;278;278;Kurtis;MacDermid;;77;234;1955-3-25;Quebec City;QC;Canada;;;0;Left;0
1568;289;289;Nick;Seeler;;74;201;1956-6-3;Eden Prairie;MN;The United States;;;0;Left;0
1569;186;186;Spencer;Foo;;72;190;1950-5-19;Edmonton;AB;China;Canada;;0;Right;0
1570;293;293;Carson;Soucy;;77;212;1953-7-24;Viking;AB;Canada;;;0;Right;0
1571;278;278;Nico;Hischier;;73;174;1954-1-4;Visp;VS;Switzerland;;;0;Left;0
1572;20;20;Tucker;Poolman;;74;198;1961-6-8;Dubuque;IA;The United States;;;0;Right;0
1573;295;295;Vinni;Lettieri;;71;194;1957-2-6;Excelsior;MN;The United States;;;0;Right;0
1574;22;22;Joe;Hicketts;;68;181;1957-5-4;Kamloops;BC;Canada;;;0;Left;0
1575;158;158;Filip;Chlapík;;74;212;1947-6-3;Prague;PRA;Czech Republic;;;0;Left;0
1576;305;305;Jordan;Greenway;;78;231;1954-2-16;Canton;NY;The United States;;;0;Left;0
1578;25;25;Filip;Chytil;;75;209;1962-9-5;Prague;PRA;Czech Republic;;;0;Left;0
1579;10;10;Charlie;McAvoy;;73;209;1957-12-21;Long Beach;NY;The United States;;;0;Right;0
1580;290;290;Blake;Hillman;;73;194;1958-1-26;Elk River;MN;The United States;;;0;Left;0
1581;22;22;Pierre-Luc;Dubois;;75;207;1961-6-24;Sainte-Agathe-des-Monts;QC;Canada;The United States;;0;Left;0
1582;304;304;Harri;Säteri;;73;205;1953-12-29;Toijala;PIR;Finland;;;0;Left;0
1583;297;297;Dieter;Hegen;Didi;72;198;1962-4-29;Kaufbeuren;BAV;Germany;;;0;Left;0
1584;186;186;Bob;Graham;;72;190;1953-10-7;Montreal;QC;Canada;;;0;Left;0
1585;186;186;Richie;Bayes;;71;161;1954-3-21;Toronto;ON;Canada;;;0;Left;0
1586;18;18;Jiri;Dudacek;;69;170;1962-4-4;Kladno;STR;Czech Republic;;;0;Left;0
-1;285;285;Mattias;Nyman;;73;201;1962-9-17;Vaasa;OST;Finland;;;0;Left;0
1588;186;186;Brian;McKenney;;68;174;1959-8-26;Smiths Falls;ON;Canada;;;0;Right;0
1589;287;287;Bernard;Gagnon;;72;174;1953-8-17;Montreal;QC;Canada;;;0;Left;0
1590;186;186;Bruce;Hellemond;;70;181;1949-10-20;Montreal;QC;Canada;;;0;Left;0
1591;186;186;Gord;Baxter;Sonny;66;150;1947-9-7;Toronto;ON;Canada;;;0;Left;0
1592;282;282;Dale;Yutsyk;;73;190;1962-2-9;Calgary;AB;Canada;;;0;Right;0
1593;186;186;Gerry;Bradbury;;71;181;1947-6-15;Trois-Rivières;QC;Canada;;;0;Right;0
1594;186;186;Doug;Moyes;;70;185;1950-2-25;Burnaby;BC;Canada;;;0;Left;0
1595;157;157;Danil;Yurtaykin;;71;179;1954-7-1;Belovo;KEM;Russia;;;0;Right;0
1596;186;186;Brian;Chinnick;;71;165;1948-4-7;Quebec City;QC;Canada;;;0;Right;0
1597;186;186;Luc;Nadeau;;70;165;1956-1-1;Buckingham;QC;Canada;;;0;Right;0
1598;186;186;Jeff;Rotsch;;72;181;1961-7-22;Minneapolis;MN;The United States;;;0;Left;0
1599;186;186;Raynald;Bélanger;;68;161;1962-9-22;Chase;BC;Canada;;;0;Left;0
1600;186;186;Dean;Blais;;73;185;1957-1-18;Idaho Falls;ID;The United States;;;0;Left;0
1601;186;186;Gerry;Egers;;71;194;1951-1-14;Hamilton;ON;Canada;;;0;Left;0
1602;186;186;Charlie;Shaw;;71;190;1954-7-7;Toronto;ON;Canada;;;0;Right;0
1603;186;186;Michael;Ruest;;71;187;1948-12-6;Calgary;AB;Canada;;;0;Right;0
1604;186;186;Bill;Green;;74;205;1951-1-22;Knoxville;TN;The United States;;;0;Right;0
1605;186;186;Doug;Elliott;;71;185;1955-3-21;Sault Ste. Marie;ON;Canada;;;0;Left;0
1606;186;186;Dave;Smith;;70;185;1949-10-22;Calgary;AB;Canada;;;0;Right;0
1607;186;186;Jean-Denis;Royal;;70;181;1959-8-16;Winnipeg;MB;Canada;;;0;Right;0
1608;186;186;Steve;Johnson;;73;190;1955-5-15;Montreal;QC;Canada;;;0;Left;0
1609;186;186;Bob;Burns;;72;220;1960-2-8;Hamilton;ON;Canada;;;0;Right;0
1610;186;186;Ian;Tennant;;74;183;1960-12-1;Brandon;MB;Canada;;;0;Left;0
1611;186;186;Jean-Paul;Martin;;70;163;1962-1-20;Quebec City;QC;Canada;;;0;Left;0
1612;186;186;D'Arcy;Keating;;72;209;1952-12-12;Saint-Rémi;QC;Canada;;;0;Right;0
1613;186;186;Brian;Coughlin;;75;209;1953-11-13;Guelph;ON;Canada;;;0;Right;0
1614;12;12;Terry;Smith;;71;185;1962-6-30;LaSalle;ON;Canada;;;0;Left;1
1615;186;186;Derek;Kuntz;;70;172;1959-2-20;Winnipeg;MB;Canada;;;0;Left;0
1616;186;186;Graham;Parsons;;72;190;1953-4-18;Camrose;AB;Canada;;;0;Left;0
1617;186;186;Garry;Schofield;;72;194;1962-12-19;San Jose;CA;The United States;;;0;Right;0
1618;163;163;Paul;Sheard;;70;185;1953-6-4;Dewsbury;ENG;Canada;England;;0;Right;0
1619;186;186;John;Campbell;;72;190;1953-6-5;Sault Ste. Marie;ON;Canada;;;0;Left;0
1620;186;186;Bob;Smulders;;74;187;1961-2-5;Brampton;ON;Canada;;;0;Right;0
1621;186;186;Peter;Crosbie;;76;220;1953-1-24;Port Dover;ON;Canada;;;0;Right;0
1622;186;186;Keith;Smith;;73;181;1955-5-7;Toronto;ON;Canada;;;0;Right;0
1623;186;186;Jim;Cowell;;69;181;1953-10-18;Newmarket;ON;Canada;;;0;Left;0
1624;186;186;Randy;Smith;;76;192;1953-5-12;Gatineau;QC;Canada;;;0;Right;0
1625;186;186;Garry;Doerksen;;66;146;1953-4-1;Toronto;ON;Canada;;;0;Left;0
1626;186;186;Bob;Young;;72;190;1953-3-1;Amarillo;TX;The United States;;;0;Left;0
1627;186;186;Denis;Andersen;;71;181;1953-10-29;Kelowna;BC;Canada;;;0;Right;0
1628;186;186;Bob;Law;;72;174;1958-7-25;Milton;ON;Canada;;;0;Right;0
1629;186;186;Denis;Desgagnés;;70;170;1957-4-10;Clarington;ON;Canada;;;0;Left;0
1630;186;186;Raymond;Bibeau;;72;170;1953-4-10;Gatineau;QC;Canada;;;0;Left;0
1631;186;186;Kevin;Neville;;69;185;1960-2-3;Toronto;ON;Canada;;;0;Right;0
1632;186;186;Rick;Clubbe;;69;174;1952-5-14;Saguenay;QC;Canada;;;0;Left;0
1633;186;186;Gordon;Halliday;;73;194;1953-4-9;Hamilton;ON;Canada;;;0;Right;0
1634;186;186;Louis;Chiasson;;73;190;1959-10-3;Trois-Rivières;QC;Canada;;;0;Left;0
1635;155;155;Per-Arne;Alexandersson;;75;192;1954-8-2;Falun;DAL;Sweden;;;0;Left;0
1636;186;186;Brad;Winton;;70;181;1961-2-6;Toronto;ON;Canada;;;0;Left;0
1637;186;186;Marty;Matthews;;0;0;1950-5-14;Edmonton;AB;Canada;;;0;Right;0
1638;186;186;Bill;Hassard;;72;190;1954-7-11;Val d'Or;QC;Canada;;;0;Right;0
1639;186;186;Bill;Best;;72;185;1957-7-23;Berwick;NS;Canada;;;0;Left;0
1640;186;186;Dave;Heitz;;75;190;1958-10-20;Minneapolis;MN;The United States;;;0;Right;0
1641;186;186;John;Memryk;;0;0;1959-7-6;Toronto;ON;Canada;;;0;Right;0
1642;18;18;Dave;Staffen;;69;185;1962-6-11;St. Marys;ON;Canada;;;0;Left;1
1644;186;186;Peter;Roberts;;75;190;1959-1-1;Warroad;MN;The United States;;;0;Left;0
1645;186;186;Bob;Ferguson;;72;185;1954-10-19;Ottawa;ON;Canada;;;0;Left;0
1646;186;186;Derrick;Emerson;;71;194;1955-9-3;Montreal;QC;Canada;;;0;Right;0
1647;186;186;Murray;Fleck;;0;0;1962-3-6;Laval;QC;Canada;;;0;Right;0
1648;186;186;Ralph;Krentz;;0;0;1954-8-24;Coquitlam;BC;Canada;;;0;Right;0
1649;159;159;Cliff;Cox;;68;174;1955-10-31;Montreal;QC;Canada;;;0;Right;0
1650;186;186;Dave;Rooke;;71;174;1954-10-25;Fraser Lake;BC;Canada;;;0;Right;0
1651;186;186;Neil;Smith;;0;0;1955-1-9;Toronto;ON;Canada;;;0;Right;0
1652;186;186;Rick;Hindmarch;;69;90;1956-2-20;Vaudreuil-Dorion;QC;Canada;;;0;Right;0
1653;165;165;Cliff;Bast;;72;174;1956-4-7;Toronto;ON;Canada;;;0;Left;0
1654;186;186;Ron;Phillips;;0;0;1952-5-14;Hamilton;ON;Canada;;;0;Right;0
1655;186;186;Mike;Cosentino;;71;174;1952-1-6;Winnipeg;MB;Canada;;;0;Right;0
1656;186;186;Ron;Poole;;73;172;1962-5-6;Victoria;BC;Canada;;;0;Right;0
1657;186;186;Jim;Weaver;;73;170;1955-6-19;Belmont;ON;Canada;;;0;Left;0
1658;186;186;Sean;Sullivan;;70;185;1955-5-4;Saint-Georges;QC;Canada;;;0;Right;0
1659;186;186;Paul;Clarke;;71;185;1959-1-27;Toronto;ON;Canada;;;0;Left;0
1660;186;186;Mal;Zinger;;73;194;1955-5-5;Calgary;AB;Canada;;;0;Right;0
1661;186;186;Jean;Thibodeau;;72;170;1956-2-3;Surrey;BC;Canada;;;0;Right;0
1662;186;186;Brian;O'Connell;;72;181;1955-3-24;Chilliwack;BC;Canada;;;0;Right;0
1663;186;186;Len;Moher;;69;154;1955-3-4;Trenton;NJ;The United States;;;0;Right;0
1664;186;186;Dan;D'Alvise;;73;194;1958-3-9;Haldimand County;ON;Canada;;;0;Left;0
1665;186;186;Geoff;Green;;69;165;1953-3-4;Calgary;AB;Canada;;;0;Right;0
1666;186;186;Tom;Goddard;;0;0;1954-5-14;Los Angeles;CA;The United States;;;0;Right;0
1667;186;186;David;Bell;;69;174;1962-7-9;Stratford;ON;Canada;;;0;Right;0
1668;186;186;Paul;Dionne;;71;170;1956-1-1;Montreal;QC;Canada;;;0;Left;0
1669;186;186;Dan;Tsubouchi;;0;0;1960-7-16;Sydney Mines;NS;Canada;;;0;Right;0
1670;186;186;Don;Moores;;71;190;1954-4-7;Kamloops;BC;Canada;;;0;Left;0
1671;186;186;Gary;McFadyen;;70;185;1956-9-3;Brampton;ON;Canada;;;0;Right;0
1672;186;186;Rocky;Maze;;73;201;1950-2-20;Perth;ON;Canada;;;0;Left;0
1673;186;186;Edward;Clarey;;71;183;1959-9-25;Hamilton;ON;Canada;;;0;Right;0
1674;186;186;Robin;Lang;;74;205;1953-5-14;Ottawa;ON;Canada;;;0;Right;0
1676;186;186;Ray;Kurpis;;74;209;1961-5-28;Chicago;IL;The United States;;;0;Right;0
1677;186;186;John;Gregory;;74;194;1955-1-13;Vancouver;BC;Canada;;;0;Right;0
1678;186;186;John;Tavella;;69;154;1959-4-6;Richmond Hill;ON;Canada;;;0;Right;0
1679;292;292;Brian;McGregor;;75;190;1957-7-11;Toronto;ON;Canada;;;0;Right;0
1680;186;186;Bruce;Hamilton;;73;183;1959-6-30;Saskatoon;SK;Canada;;;0;Left;0
1681;186;186;Julian;Baretta;;69;170;1958-10-3;Philadelphia;PA;The United States;;;0;Left;0
1682;186;186;Ray;Creasy;;71;170;1962-2-14;Dieppe;NB;Canada;;;0;Left;0
1683;156;156;Matti;Forss;;71;176;1953-5-17;Rauma;SAT;Finland;;;0;Left;0
1684;289;289;Bob;Suter;;69;179;1957-5-16;Madison;WI;The United States;;;0;Left;0
1685;186;186;Richard;Dalpé;;70;187;1953-6-19;Stonewall;MB;Canada;;;0;Left;0
1686;288;288;Mike;Brown;;77;216;1961-12-23;Fallbrook;CA;The United States;;;0;Right;0
1687;186;186;Barry;Duench;;72;181;1958-2-21;Kitchener;ON;Canada;;;0;Right;0
1688;172;172;Mike;Laycock;;70;174;1957-1-28;Russell;ON;Canada;;;0;Right;0
1689;186;186;Stan;Palmer;;0;0;1949-12-3;Crystal Lake;IL;The United States;;;0;Left;0
1690;186;186;John;Costello;;73;174;1960-2-4;Holiday;FL;The United States;;;0;Left;0
1691;293;293;Doug;Derkson;;71;174;1958-6-5;Saskatoon;SK;Canada;;;0;Right;0
1692;186;186;Shane;Pearsall;;70;174;1952-1-19;Toronto;ON;Canada;;;0;Left;0
1693;186;186;Roy;Kerling;;72;181;1956-10-17;West Vancouver;BC;Canada;;;0;Right;0
1694;186;186;Paul;Mancini;;73;185;1958-3-7;Toronto;ON;Canada;;;0;Left;0
1695;186;186;Daryl;MacLeod;;70;185;1956-2-10;Laredo;TX;The United States;;;0;Right;0
1696;186;186;Mel;Hewitt;;71;185;1954-11-15;Moose Jaw;SK;Canada;;;0;Left;0
1697;186;186;Cam;MacGregor;;70;192;1962-1-29;Kingston;ON;Canada;;;0;Left;0
1698;186;186;Richard;Pépin;;71;181;1958-1-30;Chilliwack;BC;Canada;;;0;Left;0
1699;186;186;Greg;Kostenko;;71;174;1958-4-20;Winnipeg;MB;Canada;;;0;Left;0
1700;186;186;Darre;Switzer;;73;185;1958-7-16;Pouce Coupe;BC;Canada;;;0;Left;0
1701;186;186;Brent;Gogol;;74;185;1962-1-15;Calgary;AB;Canada;;;0;Right;0
1702;304;304;Brian;McDavid;;73;190;1961-4-4;Sudbury;ON;Canada;;;0;Right;0
1703;20;20;Mike;Seide;;75;205;1962-10-24;St. Anthony;MN;The United States;;;0;Left;1
1704;186;186;Brad;Thiessen;;73;185;1960-2-5;Welland;ON;Canada;;;0;Left;0
1705;186;186;Geoff;Shaw;;72;194;1960-11-26;Burnaby;BC;Canada;;;0;Right;0
1706;186;186;Laurie;Cuvelier;;70;170;1956-5-14;Toronto;ON;Canada;;;0;Right;0
1707;155;155;Dan;Hermansson;;69;185;1949-1-30;Karlskoga;ÖRE;Sweden;;;0;Left;0
1708;186;186;John;Sullivan;;70;170;1955-11-15;San Diego;CA;The United States;;;0;Right;0
1709;304;304;Daniel;Métivier;;69;161;1954-10-4;Montreal;QC;Canada;;;0;Right;0
1710;158;158;Claude;Larochelle;;68;172;1959-4-5;Rouyn-Noranda;QC;Canada;;;0;Right;0
1711;279;279;Ladislav;Svozil;;70;170;1958-5-8;Prostejov;OLO;Czech Republic;;;0;Left;0
1712;157;157;Viktor;Shkurdyuk;;69;163;1954-6-3;Ust-Kamenogorsk;SIG;Russia;Kazakhstan;;0;Left;0
1713;186;186;Carl;Bloomberg;;70;170;1962-11-9;Bloomington;MN;The United States;Canada;;0;Right;0
1714;186;186;Chris;McLaughlin;;72;170;1955-8-29;Johnston;RI;The United States;;;0;Right;0
1715;186;186;Ray;Irwin;;71;181;1950-1-30;Toronto;ON;Canada;;;0;Left;0
1716;186;186;Joe;Casey;;70;168;1961-12-29;Southfield;MI;The United States;;;0;Right;0
1717;186;186;Blair;Wheeler;;71;181;1958-9-2;Moose Jaw;SK;Canada;;;0;Left;0
1718;186;186;Ken;Moodie;;72;201;1952-11-18;Cornwall;ON;Canada;;;0;Right;0
1719;181;181;Bob;Magnuson;;72;190;1975-5-14;Sudbury;MA;The United States;;;0;Right;0
1720;302;302;Lowell;Loveday;;72;181;1956-7-30;Simcoe;ON;Canada;;;0;Right;0
1721;192;192;Victor;Jopp;;69;160;1958-6-25;Moosomin;SK;Canada;;;0;Left;0
1722;216;216;Paul;Mercier;;73;191;1961-5-18;Smooth Rock Falls;ON;Canada;;;0;Left;0
